0,51.5092530654808,-0.161026458766525,0,-0,-0.044381843001676
0.5,51.5092530654808,-0.161026458766525,-0.00996495935375372,0.000836412026477463,-0.0837390345116098
1,51.5092530061479,-0.161026450764891,0.129998786686997,-0.000561658177763411,-0.00432046096247425
1.5,51.5092537801803,-0.16102645613806,0.389979664776053,-0.00398259477696385,-0.0102119589693043
2,51.5092561021779,-0.161026494238026,0.579785911567751,-0.015757434675474,-0.0271713340447632
2.5,51.5092595543106,-0.161026644983411,0.779972253039448,-0.00657909481372921,-0.0084348369584748
3,51.5092641983829,-0.161026707923133,1.02992674033313,-0.0122845246865159,-0.0119270057709257
3.5,51.5092703307218,-0.161026825444568,1.15999778848077,0.00226510920818434,0.0019526815928007
4,51.5092772375234,-0.161026803775177,1.32613344017377,-0.101341496204082,-0.0762705389498436
4.5,51.5092851335217,-0.161027773271317,1.25958123874746,-0.0324823489824926,-0.0257824983857232
5,51.5092926332581,-0.161028084018033,1.21970808356821,-0.0266869046233063,-0.0218762568335052
5.5,51.5092998955838,-0.161028339321981,1.31997533576132,-0.00806926153972146,-0.00611311499865647
6,51.5093077549158,-0.161028416517942,1.36837416987931,-0.0667242924811251,-0.0487231385057194
6.5,51.5093159024217,-0.161029054845001,1.3493522381057,0.0418155176835655,0.0309794125865848
7,51.5093239366682,-0.161028654811746,1.25943875503524,-0.0376034880733375,-0.0298484701113992
7.5,51.5093314355563,-0.161029014550938,1.31996934948964,0.00899535479517449,0.00681471546978634
8,51.5093392948526,-0.161028928496091,1.30778119177768,-0.0762125608581292,-0.0582103956409094
8.5,51.5093470815788,-0.161029657594487,1.32713830736832,-0.0872004192395764,-0.0656112892251316
9,51.5093549835602,-0.161030491810022,1.26854754579727,-0.0607216934195281,-0.0478305924676907
9.5,51.5093625366834,-0.161031072713341,1.32257470854206,0.140342938279376,0.105717817795579
10,51.5093704114924,-0.161029730103379,1.27892150688245,0.0525336009953096,0.0410534065859173
10.5,51.5093780263838,-0.161029227533646,1.2599648041053,0.0094176650982131,0.00747440697448943
11,51.509385528404,-0.161029137438634,1.2299524554033,0.0108146866527117,0.00879254146261523
11.5,51.5093928517262,-0.161029033978769,1.29975064338838,-0.0254610489080413,-0.0195866745777917
12,51.5094005906373,-0.161029277556128,1.25974236438896,-0.0254789199872648,-0.0202227434210788
12.5,51.5094080913331,-0.16102952130452,1.29992949938854,-0.0135387081902676,-0.0104145791814507
13,51.5094158313092,-0.161029650825155,1.26905468598041,-0.0489918767874933,-0.0385858550977981
13.5,51.509423387452,-0.161030119514015,1.28834239885396,-0.0653747911295473,-0.0506998503152604
14,51.5094310584367,-0.161030744932738,1.24880085356696,-0.0547396394803893,-0.0438057203399262
14.5,51.509438493985,-0.161031268608798,1.26997443911065,0.00805754339603831,0.00634456492416129
15,51.5094460556042,-0.161031191525829,1.19696726434394,-0.0852605893070493,-0.0711104064843545
15.5,51.5094531825275,-0.161032007185654,1.24291023806844,-0.132944123994431,-0.106556832159441
16,51.5094605830023,-0.161033279018019,1.28736861835227,-0.0823531449415268,-0.0638830900481274
16.5,51.5094682481889,-0.16103406686398,1.28975549716594,-0.0251148866258639,-0.0194701344808287
17,51.5094759275874,-0.161034307130968,1.3085414329266,-0.061800633608438,-0.0471935727550645
17.5,51.5094837188402,-0.161034898358367,1.34755234921926,-0.0812567911847408,-0.0602266185456698
18,51.5094917423698,-0.16103567571662,1.29851800420168,-0.0620563676352465,-0.0477538151895491
18.5,51.5094994739415,-0.161036269390969,1.33933645348207,-0.0421647290288663,-0.0314714105773557
19,51.5095074485525,-0.161036672768801,1.24881495617218,-0.0544169572897863,-0.0435473281664386
19.5,51.5095148841848,-0.161037193359711,1.34948491628246,0.0372888820711162,0.0276249075840524
20,51.5095229192213,-0.161036836630995,1.27999999073786,-0.000153984013582236,-0.000120300010901287
20.5,51.5095305405341,-0.161036838105846,1.22962941973046,-0.0301908948748356,-0.0245479083408478
21,51.5095378619329,-0.161037126934083,1.24893851768342,-0.0515031945294673,-0.0412142224623804
21.5,51.5095452983009,-0.161037619650381,1.27831475471541,0.0656611595761511,0.0513203056315547
22,51.5095529095796,-0.161036991492869,1.23889685511068,-0.052293234714175,-0.0421844737875672
22.5,51.509560286158,-0.161037491767357,1.19792736450794,-0.0704984351816481,-0.0587825428789555
23,51.509567418798,-0.161038166205348,1.24989580787347,0.0161390662777422,0.0129116117677305
23.5,51.5095748608659,-0.161038011809885,1.21999307842822,0.0041095726343334,0.00336850852961273
24,51.5095821248885,-0.161037972496731,1.26714005280268,-0.0851826659786368,-0.0671233585387273
24.5,51.5095896696311,-0.161038787414698,1.26982888464083,-0.0208471516480553,-0.0164158173144027
25,51.5095972303836,-0.16103898685499,1.29998800087348,0.00558547983460954,0.00429653616885678
25.5,51.509604970708,-0.161038933422553,1.31956036868931,-0.0340651344417148,-0.0258097854461889
26,51.5096128275692,-0.161039259315411,1.28972595634132,-0.0265886731421628,-0.0206128341919874
26.5,51.5096205067918,-0.161039513683304,1.26504737270914,-0.112049742532918,-0.088343010881992
27,51.5096280390743,-0.161040585631386,1.27918801673132,-0.0455852810783449,-0.0356210333701913
27.5,51.5096356555524,-0.161041021734388,1.28870468481466,0.0577947691123433,0.0448171482058645
28,51.5096433286942,-0.161040468831617,1.30949804341594,-0.03626119537237,-0.0276838378007054
28.5,51.5096511256428,-0.161040815734055,1.28995438172613,-0.0108486434889061,-0.00840990028753414
29,51.5096588062255,-0.16104091952223,1.28467434660077,-0.11709749436215,-0.0908983745971683
29.5,51.50966645537,-0.161042039761838,1.2975276829446,-0.0801368329322934,-0.0616828250360836
30,51.5096741810451,-0.161042806410048,1.2968654728682,-0.090221645309375,-0.0694570990015812
30.5,51.5096819027774,-0.161043669536973,1.31913589821853,-0.0477543927946371,-0.0361854665845561
31,51.5096897571112,-0.161044126392361,1.28993188405372,0.0132564890381288,0.0102765289695984
31.5,51.50969743756,-0.161043999574333,1.25960448324084,-0.0315681136523408,-0.0250566802913793
32,51.5097049374347,-0.161044301580306,1.26900829320653,0.0501791966161361,0.0395214660355625
32.5,51.5097124933014,-0.16104382153321,1.23908483253689,-0.0476316887904771,-0.0384221050436097
33,51.509719870999,-0.16104427721487,0.995676557084447,-0.0928880706682118,-0.093022168025489
33.5,51.5097257994071,-0.161045165851113,0.818929864099783,-0.0418793228874515,-0.0510945738043598
