51.509254,-0.161045
51.509254,-0.161043
51.509255,-0.161045
51.509257,-0.161044
51.509259,-0.161044
51.509263,-0.161045
51.509267,-0.161044
51.509273,-0.161043
51.509279,-0.161043
51.509284,-0.161042
51.509290,-0.161042
51.509296,-0.161042
51.509302,-0.161041
51.509308,-0.161041
51.509314,-0.161041
51.509319,-0.161040
51.509325,-0.161040
51.509331,-0.161039
51.509337,-0.161039
51.509343,-0.161039
51.509349,-0.161038
51.509354,-0.161038
51.509360,-0.161037
51.509366,-0.161037
51.509371,-0.161037
51.509377,-0.161037
51.509383,-0.161037
51.509389,-0.161037
51.509394,-0.161038
51.509400,-0.161038
51.509406,-0.161038
51.509411,-0.161038
51.509417,-0.161039
51.509423,-0.161039
51.509429,-0.161039
51.509435,-0.161040
51.509440,-0.161040
51.509446,-0.161040
51.509452,-0.161040
51.509458,-0.161040
51.509464,-0.161040
51.509469,-0.161039
51.509475,-0.161039
51.509481,-0.161039
51.509486,-0.161039
51.509492,-0.161039
51.509497,-0.161039
51.509503,-0.161039
51.509509,-0.161039
51.509514,-0.161039
51.509520,-0.161039
51.509526,-0.161039
51.509532,-0.161039
51.509538,-0.161039
51.509543,-0.161040
51.509549,-0.161040
51.509555,-0.161040
51.509561,-0.161040
51.509567,-0.161040
51.509572,-0.161040
51.509578,-0.161040
51.509584,-0.161041
51.509590,-0.161041
51.509596,-0.161041
51.509601,-0.161041
51.509607,-0.161041
51.509611,-0.161041
51.509615,-0.161041
51.509617,-0.161041
51.509618,-0.161041
51.509620,-0.161040
51.509621,-0.161039
51.509621,-0.161037
51.509622,-0.161035
51.509622,-0.161033
51.509622,-0.161031
51.509621,-0.161029
51.509621,-0.161028
51.509620,-0.161027
51.509619,-0.161026
51.509618,-0.161025
51.509617,-0.161025
51.509614,-0.161025
51.509611,-0.161025
51.509606,-0.161025
51.509601,-0.161026
51.509595,-0.161025
51.509589,-0.161025
51.509583,-0.161025
51.509577,-0.161025
51.509571,-0.161025
51.509566,-0.161025
51.509560,-0.161025
51.509554,-0.161025
51.509549,-0.161024
51.509543,-0.161024
51.509538,-0.161024
51.509532,-0.161024
51.509526,-0.161024
51.509520,-0.161024
51.509514,-0.161023
51.509508,-0.161023
51.509503,-0.161023
51.509497,-0.161022
51.509492,-0.161022
51.509486,-0.161022
51.509480,-0.161022
51.509475,-0.161023
51.509469,-0.161023
51.509463,-0.161023
51.509457,-0.161023
51.509451,-0.161023
51.509446,-0.161022
51.509440,-0.161022
51.509434,-0.161022
51.509428,-0.161021
51.509422,-0.161021
51.509416,-0.161020
51.509410,-0.161020
51.509405,-0.161019
51.509399,-0.161019
51.509393,-0.161019
51.509387,-0.161019
51.509381,-0.161019
51.509375,-0.161019
51.509369,-0.161019
51.509364,-0.161019
51.509358,-0.161019
51.509352,-0.161020
51.509346,-0.161020
51.509341,-0.161020
51.509335,-0.161020
51.509329,-0.161020
51.509323,-0.161020
51.509317,-0.161020
51.509312,-0.161020
51.509306,-0.161019
51.509300,-0.161019
51.509294,-0.161019
51.509289,-0.161019
51.509283,-0.161019
51.509277,-0.161019
51.509271,-0.161019
51.509266,-0.161018
51.509261,-0.161018
51.509257,-0.161018
51.509255,-0.161018
51.509253,-0.161018
51.509252,-0.161017
51.509251,-0.161016
51.509251,-0.161015
51.509250,-0.161012
51.509250,-0.161011
51.509250,-0.161009
51.509251,-0.161007
51.509251,-0.161006
51.509252,-0.161005
51.509253,-0.161004
51.509255,-0.161004
51.509256,-0.161004
51.509259,-0.161004
51.509262,-0.161004
51.509267,-0.161004
51.509272,-0.161004
51.509278,-0.161004
51.509284,-0.161004
51.509289,-0.161004
51.509295,-0.161005
51.509301,-0.161005
51.509307,-0.161005
51.509313,-0.161005
51.509318,-0.161005
51.509324,-0.161005
51.509330,-0.161005
51.509336,-0.161005
51.509341,-0.161006
51.509347,-0.161006
51.509353,-0.161006
51.509359,-0.161006
51.509365,-0.161006
51.509371,-0.161006
51.509376,-0.161006
51.509382,-0.161006
51.509388,-0.161006
51.509394,-0.161006
51.509400,-0.161007
51.509405,-0.161007
51.509411,-0.161007
51.509417,-0.161007
51.509423,-0.161007
51.509429,-0.161007
51.509435,-0.161007
51.509440,-0.161007
51.509446,-0.161007
51.509452,-0.161007
51.509458,-0.161007
51.509464,-0.161006
51.509469,-0.161006
51.509475,-0.161006
51.509481,-0.161006
51.509487,-0.161006
51.509492,-0.161006
51.509498,-0.161006
51.509504,-0.161006
51.509509,-0.161006
51.509515,-0.161006
51.509521,-0.161006
51.509527,-0.161006
51.509532,-0.161007
51.509538,-0.161007
51.509543,-0.161008
51.509549,-0.161008
51.509555,-0.161008
51.509561,-0.161009
51.509566,-0.161009
51.509572,-0.161009
51.509578,-0.161009
51.509583,-0.161009
51.509589,-0.161010
51.509595,-0.161011
51.509601,-0.161011
51.509607,-0.161011
51.509612,-0.161011
51.509615,-0.161012
51.509617,-0.161012
51.509619,-0.161012
51.509620,-0.161011
51.509621,-0.161010
51.509621,-0.161009
51.509622,-0.161006
51.509622,-0.161004
51.509622,-0.161003
51.509622,-0.161001
51.509621,-0.161000
51.509620,-0.160999
51.509619,-0.160998
51.509618,-0.160998
51.509617,-0.160997
51.509614,-0.160997
51.509611,-0.160997
51.509606,-0.160997
51.509600,-0.160996
51.509594,-0.160996
51.509589,-0.160996
51.509583,-0.160996
51.509577,-0.160996
51.509571,-0.160996
51.509566,-0.160996
51.509560,-0.160996
51.509554,-0.160997
51.509548,-0.160997
51.509542,-0.160997
51.509536,-0.160997
51.509531,-0.160997
51.509525,-0.160996
51.509519,-0.160996
51.509513,-0.160995
51.509507,-0.160995
51.509501,-0.160995
51.509495,-0.160995
51.509490,-0.160995
51.509484,-0.160995
51.509478,-0.160995
51.509473,-0.160995
51.509467,-0.160995
51.509461,-0.160995
51.509455,-0.160995
51.509449,-0.160995
51.509443,-0.160995
51.509438,-0.160995
51.509432,-0.160995
51.509426,-0.160995
51.509420,-0.160995
51.509415,-0.160995
51.509409,-0.160994
51.509403,-0.160994
51.509397,-0.160994
51.509391,-0.160994
51.509386,-0.160994
51.509380,-0.160994
51.509374,-0.160993
51.509368,-0.160993
51.509362,-0.160993
51.509356,-0.160993
51.509351,-0.160993
51.509345,-0.160992
51.509339,-0.160992
51.509334,-0.160992
51.509328,-0.160993
51.509322,-0.160993
51.509316,-0.160992
51.509311,-0.160992
51.509305,-0.160992
51.509299,-0.160992
51.509294,-0.160992
51.509288,-0.160992
51.509282,-0.160992
51.509276,-0.160992
51.509271,-0.160992
51.509265,-0.160992
51.509260,-0.160992
51.509257,-0.160992
51.509255,-0.160992
51.509253,-0.160992
51.509252,-0.160991
51.509251,-0.160990
51.509250,-0.160988
51.509250,-0.160987
51.509250,-0.160986
51.509250,-0.160984
51.509250,-0.160982
51.509251,-0.160981
51.509252,-0.160980
51.509253,-0.160979
51.509254,-0.160979
51.509256,-0.160979
51.509258,-0.160979
51.509261,-0.160979
51.509266,-0.160979
51.509271,-0.160979
51.509277,-0.160979
51.509283,-0.160979
51.509289,-0.160979
51.509295,-0.160979
51.509300,-0.160979
51.509306,-0.160979
51.509311,-0.160979
51.509318,-0.160979
51.509323,-0.160979
51.509329,-0.160979
51.509335,-0.160978
51.509341,-0.160978
51.509346,-0.160978
51.509352,-0.160977
51.509358,-0.160977
51.509364,-0.160977
51.509370,-0.160977
51.509376,-0.160977
51.509382,-0.160977
51.509388,-0.160977
51.509393,-0.160977
51.509399,-0.160977
51.509405,-0.160978
51.509411,-0.160978
51.509416,-0.160978
51.509422,-0.160978
51.509428,-0.160978
51.509433,-0.160978
51.509439,-0.160977
51.509445,-0.160977
51.509451,-0.160977
51.509457,-0.160977
51.509463,-0.160977
51.509468,-0.160977
51.509474,-0.160977
51.509480,-0.160977
51.509486,-0.160977
51.509492,-0.160978
51.509498,-0.160978
51.509504,-0.160978
51.509510,-0.160979
51.509515,-0.160979
51.509521,-0.160979
51.509527,-0.160979
51.509533,-0.160979
51.509538,-0.160979
51.509545,-0.160979
51.509550,-0.160979
51.509556,-0.160979
51.509562,-0.160979
51.509568,-0.160980
51.509574,-0.160980
51.509579,-0.160980
51.509585,-0.160980
51.509591,-0.160981
51.509596,-0.160981
51.509602,-0.160981
51.509608,-0.160981
51.509612,-0.160981
51.509616,-0.160981
51.509618,-0.160980
51.509620,-0.160980
51.509621,-0.160979
51.509621,-0.160978
51.509622,-0.160977
51.509623,-0.160975
51.509623,-0.160974
51.509622,-0.160972
51.509622,-0.160970
51.509621,-0.160969
51.509621,-0.160968
51.509620,-0.160967
51.509619,-0.160967
51.509617,-0.160967
51.509614,-0.160966
51.509611,-0.160966
51.509606,-0.160966
51.509600,-0.160966
51.509595,-0.160967
51.509589,-0.160967
51.509583,-0.160967
51.509577,-0.160966
51.509572,-0.160966
51.509566,-0.160966
51.509560,-0.160966
51.509554,-0.160966
51.509548,-0.160966
51.509543,-0.160966
51.509537,-0.160966
51.509531,-0.160966
51.509525,-0.160966
51.509520,-0.160966
51.509514,-0.160966
51.509508,-0.160966
51.509502,-0.160966
51.509496,-0.160966
51.509491,-0.160966
51.509485,-0.160966
51.509479,-0.160967
51.509473,-0.160967
51.509468,-0.160967
51.509462,-0.160967
51.509456,-0.160967
51.509450,-0.160967
51.509444,-0.160967
51.509439,-0.160967
51.509433,-0.160967
51.509427,-0.160967
51.509421,-0.160967
51.509415,-0.160967
51.509409,-0.160967
51.509403,-0.160967
51.509397,-0.160967
51.509392,-0.160967
51.509386,-0.160967
51.509380,-0.160967
51.509375,-0.160966
51.509369,-0.160966
51.509363,-0.160966
51.509357,-0.160966
51.509352,-0.160966
51.509346,-0.160966
51.509340,-0.160966
51.509334,-0.160966
51.509329,-0.160966
51.509323,-0.160966
51.509317,-0.160965
51.509311,-0.160965
51.509305,-0.160965
51.509300,-0.160965
51.509294,-0.160965
51.509288,-0.160965
51.509282,-0.160965
51.509277,-0.160965
51.509271,-0.160965
51.509265,-0.160965
51.509261,-0.160965
51.509257,-0.160965
51.509255,-0.160965
51.509254,-0.160965
51.509253,-0.160964
51.509252,-0.160963
51.509251,-0.160962
51.509250,-0.160960
51.509250,-0.160958
51.509250,-0.160956
51.509251,-0.160954
51.509252,-0.160952
51.509253,-0.160951
51.509254,-0.160950
51.509255,-0.160950
51.509257,-0.160950
51.509259,-0.160950
51.509262,-0.160950
51.509267,-0.160950
51.509272,-0.160950
51.509278,-0.160950
51.509284,-0.160950
51.509289,-0.160950
51.509295,-0.160950
51.509301,-0.160950
51.509307,-0.160951
51.509312,-0.160951
51.509318,-0.160951
51.509324,-0.160951
51.509330,-0.160951
51.509335,-0.160951
51.509341,-0.160951
51.509346,-0.160951
51.509352,-0.160951
51.509358,-0.160951
51.509363,-0.160952
51.509369,-0.160952
51.509375,-0.160952
51.509381,-0.160952
51.509387,-0.160952
51.509392,-0.160952
51.509398,-0.160953
51.509404,-0.160953
51.509410,-0.160953
51.509416,-0.160954
51.509421,-0.160954
51.509427,-0.160954
51.509433,-0.160954
51.509439,-0.160955
51.509445,-0.160955
51.509451,-0.160955
51.509457,-0.160956
51.509463,-0.160956
51.509469,-0.160956
51.509474,-0.160956
51.509480,-0.160955
51.509486,-0.160955
51.509492,-0.160955
51.509498,-0.160955
51.509503,-0.160955
51.509509,-0.160955
51.509515,-0.160955
51.509521,-0.160955
51.509526,-0.160955
51.509532,-0.160955
51.509538,-0.160954
51.509544,-0.160954
51.509550,-0.160954
51.509555,-0.160953
51.509561,-0.160953
51.509567,-0.160953
51.509573,-0.160953
51.509579,-0.160953
51.509584,-0.160953
51.509590,-0.160953
51.509596,-0.160953
51.509602,-0.160953
51.509607,-0.160952
51.509612,-0.160952
51.509615,-0.160952
51.509617,-0.160952
51.509619,-0.160952
51.509620,-0.160951
51.509621,-0.160950
51.509622,-0.160949
51.509622,-0.160947
51.509622,-0.160946
51.509622,-0.160943
51.509622,-0.160941
51.509621,-0.160940
51.509620,-0.160939
51.509619,-0.160938
51.509618,-0.160938
51.509617,-0.160938
51.509615,-0.160938
51.509611,-0.160938
51.509607,-0.160938
51.509601,-0.160938
51.509596,-0.160938
