0.000000,51.509254,-0.161045,-0.009689,0.000115,-0.026913
0.500000,51.509254,-0.161043,0.131215,-0.016805,-0.062373
1.000000,51.509255,-0.161045,0.378593,0.008960,-0.021192
1.500000,51.509257,-0.161044,0.562229,-0.014167,-0.035084
2.000000,51.509259,-0.161044,0.762189,0.005285,-0.031972
2.500000,51.509263,-0.161045,1.008577,0.011055,0.009801
3.000000,51.509267,-0.161044,1.152801,0.015092,0.070414
3.500000,51.509273,-0.161043,1.310066,-0.019021,-0.010760
4.000000,51.509279,-0.161043,1.240584,-0.010770,-0.098636
4.500000,51.509284,-0.161042,1.208838,-0.001634,-0.102627
5.000000,51.509290,-0.161042,1.298021,0.003839,-0.051736
5.500000,51.509296,-0.161042,1.334852,-0.024773,-0.299470
6.000000,51.509302,-0.161041,1.301554,0.030750,0.116637
6.500000,51.509308,-0.161041,1.215948,0.025150,0.398833
7.000000,51.509314,-0.161041,1.275238,-0.009069,0.193733
7.500000,51.509319,-0.161040,1.263226,0.011049,0.344926
8.000000,51.509325,-0.161040,1.275504,0.000858,0.309714
8.500000,51.509331,-0.161039,1.222121,-0.003027,0.210199
9.000000,51.509337,-0.161039,1.278839,0.020070,0.385672
9.500000,51.509343,-0.161039,1.234835,0.038820,0.810902
10.000000,51.509349,-0.161038,1.218358,0.037203,1.156335
10.500000,51.509354,-0.161038,1.198489,0.016696,1.131294
11.000000,51.509360,-0.161037,1.269738,0.000205,0.894001
11.500000,51.509366,-0.161037,1.233861,0.029520,1.130454
12.000000,51.509371,-0.161037,1.271865,-0.005890,0.749045
12.500000,51.509377,-0.161037,1.241519,-0.017185,0.312960
13.000000,51.509383,-0.161037,1.257963,-0.001816,0.195801
13.500000,51.509389,-0.161037,1.222032,0.009153,0.227921
14.000000,51.509394,-0.161038,1.246825,0.014287,0.293199
14.500000,51.509400,-0.161038,1.187676,-0.038327,-0.412422
15.000000,51.509406,-0.161038,1.239268,-0.037013,-0.871912
15.500000,51.509411,-0.161038,1.269748,-0.015811,-0.951385
16.000000,51.509417,-0.161039,1.262284,-0.003783,-0.878536
16.500000,51.509423,-0.161039,1.276319,-0.008782,-0.874899
17.000000,51.509429,-0.161039,1.299154,-0.002184,-0.729413
17.500000,51.509435,-0.161040,1.247043,-0.003369,-0.641369
18.000000,51.509440,-0.161040,1.281401,0.005162,-0.430938
18.500000,51.509446,-0.161040,1.198041,-0.008344,-0.471492
19.000000,51.509452,-0.161040,1.289584,0.003386,-0.312417
19.500000,51.509458,-0.161040,1.225040,0.015701,0.001149
20.000000,51.509464,-0.161040,1.188664,0.012188,0.200147
20.500000,51.509469,-0.161039,1.214151,0.007544,0.312781
21.000000,51.509475,-0.161039,1.241429,0.018824,0.536927
21.500000,51.509481,-0.161039,1.207215,0.010408,0.615696
22.000000,51.509486,-0.161039,1.182178,-0.025906,0.138558
22.500000,51.509492,-0.161039,1.233664,-0.017286,-0.124430
23.000000,51.509497,-0.161039,1.212557,-0.018813,-0.370868
23.500000,51.509503,-0.161039,1.253513,0.019962,0.066929
24.000000,51.509509,-0.161039,1.251116,0.008222,0.160544
24.500000,51.509514,-0.161039,1.273517,-0.006264,0.026872
25.000000,51.509520,-0.161039,1.286849,-0.007772,-0.072380
25.500000,51.509526,-0.161039,1.256594,-0.039665,-0.638389
26.000000,51.509532,-0.161039,1.242101,-0.001084,-0.457949
26.500000,51.509538,-0.161039,1.251769,-0.023357,-0.717461
27.000000,51.509543,-0.161040,1.254001,-0.007354,-0.691666
27.500000,51.509549,-0.161040,1.268835,-0.050302,-1.291136
28.000000,51.509555,-0.161040,1.249646,-0.032952,-1.463448
28.500000,51.509561,-0.161040,1.247963,-0.038416,-1.663689
29.000000,51.509567,-0.161040,1.255970,-0.047563,-1.965276
29.500000,51.509572,-0.161040,1.253709,-0.029675,-1.915618
30.000000,51.509578,-0.161040,1.270350,-0.008006,-1.560223
30.500000,51.509584,-0.161041,1.242904,-0.012206,-1.372332
31.000000,51.509590,-0.161041,1.220524,-0.011313,-1.161169
31.500000,51.509596,-0.161041,1.230839,0.000077,-0.834542
32.000000,51.509601,-0.161041,1.206520,-0.017805,-0.799272
32.500000,51.509607,-0.161041,0.970711,-0.023281,-0.882669
33.000000,51.509611,-0.161041,0.784131,-0.013244,-0.868388
33.500000,51.509615,-0.161041,0.497289,-0.021314,-1.391168
34.000000,51.509617,-0.161041,0.217000,0.003945,-0.869828
34.500000,51.509618,-0.161041,0.228555,0.069339,4.558964
35.000000,51.509620,-0.161040,0.183297,0.130755,12.209467
35.500000,51.509621,-0.161039,0.167690,0.180828,23.785375
36.000000,51.509621,-0.161037,0.089232,0.212959,38.623273
36.500000,51.509622,-0.161035,0.034725,0.232226,53.864387
37.000000,51.509622,-0.161033,-0.027620,0.220085,69.422162
37.500000,51.509622,-0.161031,-0.090269,0.241884,86.401254
38.000000,51.509621,-0.161029,-0.124685,0.227316,104.597781
38.500000,51.509621,-0.161028,-0.164887,0.169060,122.631189
39.000000,51.509620,-0.161027,-0.228860,0.129405,141.659752
39.500000,51.509619,-0.161026,-0.206780,0.069331,159.406072
40.000000,51.509618,-0.161025,-0.285830,0.007501,177.742716
40.500000,51.509617,-0.161025,-0.525046,0.033973,190.177841
41.000000,51.509614,-0.161025,-0.738692,-0.019102,200.435644
41.500000,51.509611,-0.161025,-0.985238,0.011978,206.404965
42.000000,51.509606,-0.161025,-1.212926,0.000982,209.919039
42.500000,51.509601,-0.161026,-1.327623,0.020100,210.870845
43.000000,51.509595,-0.161025,-1.283251,0.019543,210.086710
43.500000,51.509589,-0.161025,-1.290013,-0.002304,208.397717
44.000000,51.509583,-0.161025,-1.290124,-0.022935,206.009293
44.500000,51.509577,-0.161025,-1.239011,0.001290,202.576654
45.000000,51.509571,-0.161025,-1.200353,0.024135,198.463753
45.500000,51.509566,-0.161025,-1.284777,-0.019384,194.985769
